"","GSM944864.30","GSM944836.26","GSM944857.29","GSM944843.27","GSM944840.7","GSM944833.6","GSM944861.10","GSM944854.9","GSM944835.21","GSM944842.22","GSM944856.24","GSM944849.23","GSM944852.4","GSM944859.5","GSM944831.1","GSM944845.3","GSM944844.32","GSM944858.34","GSM944851.33","GSM944865.35","GSM944841.12","GSM944862.15","GSM944848.13","GSM944834.11"
"1455593_at",3.69379428998809,3.96566924964966,3.98197346995294,4.22524925468098,4.54247418207942,4.04594521246211,4.82781516336636,4.04127739054732,4.46588847955936,5.45498747936029,4.01284746689042,6.43442005252658,4.36557585976408,4.16706044984789,3.78047985420242,3.8351448983729,5.02406707960827,5.89641084456115,4.11240448820377,4.1313443166324,4.19172197316296,4.22813013828307,5.85753717033041,4.74642648726065
"1441022_at",6.41271148108989,6.11783590513669,6.14926441415749,6.04349971610572,5.79503873413845,6.11848414327753,6.74067438646693,5.94435650526479,5.63106381232341,5.22581577370733,6.28160923134554,6.19194943892751,5.46600271646528,5.3179830495765,6.11533924413709,6.28590170236479,5.15023033818035,5.3608525005027,5.68435415587139,6.54703571396647,6.05414181147365,6.24711327823607,5.20640988916564,5.44573120731564
"1420616_at",7.091754507085,6.96377387232727,7.190524370139,6.55822946679893,6.56332349919682,6.99421203888385,7.0693144592971,6.46228473847,6.4965303703805,5.97555656282173,6.96660361297766,7.0394691712102,6.36177361643927,6.50370981857461,6.80175479978262,7.01713255860044,6.66167134599763,6.44136234269058,6.53118660954438,6.90513493348715,6.7510535491365,6.85055155807269,6.21190266392382,6.25311691316921
"1436191_at",7.14037653082531,6.96548176716461,7.22723580643254,6.85146098311977,6.68075197955901,6.69795222553843,7.5114554642356,7.53012875370302,7.13229839817042,5.79837057268833,7.25331344000409,7.15824282498541,6.55374037691574,6.59284928234829,6.93696585802683,7.02677689814869,5.61568271022956,6.8836125778106,6.60096605187485,7.12025507198439,7.13564656145749,6.98279634111878,6.64828992044455,6.67282681957596
"1421082_s_at",9.27975333042869,9.37368955509712,9.31030036320695,9.15179061215109,8.79690210336781,9.13285530101806,9.62916511479162,8.58727774471185,8.69668924131101,7.96336174410179,9.27002007935479,9.24135757871267,8.72101672493799,8.66222103016163,9.18643219206296,9.35322779974616,8.74390535609123,8.70281865988127,8.48055671820281,9.41874021943128,9.31508218149201,9.22863088573237,8.79414895403369,8.61713925599286
"1449211_at",5.15510387236966,4.91045502631447,5.02501359151143,4.78032722892574,4.56919432927447,4.43374454398181,5.2821498724604,4.60334742436868,4.87271558624916,4.30478465370227,5.34216950290138,5.36931928266426,4.37627986204331,4.80363997389399,5.04569886313592,5.16410541742857,5.00278708083948,5.25838681629941,4.71508950116998,5.1265777289572,4.80674980254015,4.98720252970092,4.82996511587059,4.54792830657652
"1444107_at",9.08088768813424,8.89705131479483,8.85507404231207,8.9998325237164,7.97810000250152,8.96138160624486,9.39842380294654,8.72283293996665,8.15961528185126,7.70346869023231,9.35337119718909,8.96689985910682,8.08675925350995,8.21577967700197,8.94946177328558,9.16531711607297,7.89599549041469,8.07067422984864,8.32544148459895,9.24848891909991,8.96840685770894,8.98342992835001,7.98752810401703,8.16915532494818
"1454609_x_at",8.54362369618465,8.5248125500158,8.42763703861894,7.6649509414323,7.75384468882372,8.08938429379348,8.77660766085244,8.1108530398333,7.87807781037194,7.32465642976269,8.51942332254805,8.14671718132159,7.47715553616087,7.84122364417181,8.52819257958305,8.37410716338653,7.3834688461896,7.74304737214171,7.62810071625911,8.50030259278452,8.36736016320906,8.51105524505864,7.86627952319828,7.75813994507927
"1417019_a_at",4.29214224920139,4.66852612930379,4.77505855888382,5.32314883977573,5.55854559393604,5.53792165923714,4.07977475584492,5.15331241323414,5.5569866401842,4.65352464521231,4.45719918775967,4.54078775894555,5.60382850269467,5.00683191883387,4.17680038111606,4.61074296798475,4.65106241695662,4.90154885376967,4.50355052022375,4.60542117940656,5.66854634557153,5.03958970875505,5.6047693617595,5.53415806083787
"1416742_at",6.64158158325147,6.62599096329196,6.29291922925293,5.92644533400954,5.82570588028135,5.86041195089117,7.0194164315577,6.00784309446202,6.0837838649503,5.25556673158654,6.3552680265291,6.24571403502648,5.49670227252768,6.12053006461395,6.38424190898576,6.42991787600067,6.20744641002267,6.2658796705336,5.79353390389539,6.55358045599956,6.26567658641728,6.44846004815711,6.28730428537623,5.94495353563706
"1421366_at",4.56078447770587,5.07714194262579,4.7976420099513,8.03950614156877,6.98047273853941,5.25051129876291,4.90132593797567,9.00102109029081,7.8119707589317,7.19971291314688,5.11655722540261,4.97653003420735,7.93537095868301,7.62618732823372,5.19328817323828,4.77063854195542,7.53550223174878,7.62837111917948,7.533475021149,5.09538257378972,5.25624322714147,4.86073519760166,7.3425747332869,7.86747163079676
"1427742_a_at",8.97379851673833,9.1088997880999,9.02457362277238,9.54427000489462,9.11110307066492,9.10187999483574,9.56400655582685,10.6637204073989,9.8427876322229,8.91161802269934,9.68245419571855,9.42561910279666,9.44743192955601,9.61663612776085,9.54778078670185,9.40593126032835,9.84953530167797,9.15082857632933,9.40560097331734,9.37940520925405,9.28240276859912,9.16707651530259,9.3912888746319,9.3721012385454
"1452796_at",8.53980057137896,8.50062615700636,8.50928462215701,8.45423752671207,7.73575120835507,8.53007870770508,8.89189084950552,8.56866827894272,7.9161663641755,7.76976158471157,8.43596538519854,8.54101956403577,8.04809248331097,7.9717413964623,8.56819363031478,8.49280544148512,7.67255557655268,7.80680698678781,8.22062760295641,8.80076252411446,8.46278987741124,8.42260512705528,7.84823295410439,8.13418334961902
"1437182_at",6.59404526404217,6.55508322966903,6.30000974339411,5.87763948705114,5.95948743383069,6.43445991105019,6.86506310751247,6.06010141230153,5.96507469748545,6.0029891458978,6.49687386409205,6.57849857966064,6.23931977545697,6.06657303059796,6.62804409391847,6.78658178376488,6.55149131159034,6.08801276497053,6.08896467097513,7.05830752260173,6.69853110963407,6.48189291099903,6.14692709608948,6.10086560090157
"1422636_at",8.04765001192562,7.78827771833392,7.86100341919559,7.79458126305636,7.33881541921734,7.82662886531965,8.10534727929509,7.65156004552744,7.27299427871121,6.9042890429688,7.9648472351174,7.90466745139141,7.16421954948687,7.08334640059321,7.9733381934136,8.05683709735674,7.00513370881521,7.56129577149626,7.53634999400496,8.07027753108556,7.99492645640518,7.72586834048536,7.33033651749895,7.41747817117982
"1433623_at",6.7106343258884,7.29790997878331,7.09296821522946,6.69996474743641,6.54374552356534,7.21361928154936,6.62873918210372,6.21489256113702,7.46876084842767,5.84908333328685,6.19323441412502,6.16374138311561,6.90067377570556,6.24784234805802,6.03284682160579,6.34091049307889,6.27325374459547,5.62605324200374,6.20092052538179,6.61575230672731,7.82161012789682,7.31068167535938,7.36808800894809,7.1394693245852
"1455945_at",5.16687848840942,4.74775479069493,5.23720468604321,4.17360648281325,4.25815535457751,4.58038736932213,5.41896203875213,4.44767778924145,4.37698997559405,3.86773074160657,5.20447036080496,5.31141284715661,3.99138781836604,4.40964506349881,5.16389113831679,4.89788385425181,3.78224499707183,4.40483874227917,4.4138211421431,5.25647909558949,5.29568821217146,4.66420500408838,4.20615653318082,3.94274631098718
"1452163_at",11.9854332210474,11.8312309600122,11.660187497755,10.681716831333,9.59677193157689,11.3112445348777,12.2248583473657,9.48530103749227,9.63992808755846,9.27906754116534,11.6720233260584,11.5326136444883,8.84764897124706,9.53208079489518,11.6433913989375,11.6486457621506,9.05841842812929,9.23465914319114,10.3871327484135,11.9236793575357,11.629466601395,11.535359220979,9.53499568679256,9.4197656896886
"1416268_at",7.30241523318492,7.13224055708902,7.29246172479791,9.77137835945955,7.43364289174543,7.30547033535297,7.60695465224083,9.41357526326457,8.46784709061714,7.49141892182791,7.76865348116311,7.34613311568257,7.98307556222916,8.45020433850337,7.57849405483669,7.49379492154997,8.85473227772888,8.11955452390697,8.20532491955415,7.48797249790289,7.37553703681528,7.14448942241778,8.18220575345413,8.13148979512832
"1418029_at",7.57938306328448,7.60198370464453,7.59173403654342,7.76419098204494,7.12743823967389,7.21446678618416,7.84247674632137,7.11083445212003,7.32780802343724,6.68901190268336,7.36869613643368,7.72115667363127,7.17627146222862,7.04447769736007,7.24030215657329,7.36627677281087,6.83911016061945,6.98718870238002,6.86992409027499,7.78931022529042,7.46667517156728,7.54925011738424,7.20552055688332,6.85304632131367
"1430986_at",8.43153878957735,8.7577526703078,8.4331573459483,6.93617704316052,7.53836361007071,8.13373785207932,8.88205437660429,7.73800781987349,7.47648795635949,7.15909343519306,8.33028510647324,8.55980734094856,7.32646836981314,7.56088219878316,8.18512789958415,8.58083956562265,7.92155180241166,7.62304201238221,7.42341665018549,8.46707393924112,8.37262051218943,8.39416653715886,7.8379915192466,7.4874059046346
"1433585_at",9.56080407781938,9.4769105019678,9.46454504448383,9.51214374107573,8.78335590086398,9.17678859249154,9.62314983485476,9.14907050078688,8.96583348371098,8.17444722273746,9.40860280980845,9.53748440957666,8.73657219608583,8.82920180928671,9.46302559396457,9.3620266957245,8.98854273433638,8.71922333675177,8.66893801334479,9.5455857060903,9.35048469216688,9.25998039358126,8.99048554143444,8.64651291402736
"1453851_a_at",6.60830042083222,6.51005601725442,6.36760924083046,7.58389145397584,7.23828534790547,6.49522402351742,6.42815116985296,7.62570534368321,6.81923035184375,7.24757415993522,6.42022556061252,6.95635877107179,7.29715065598637,7.03580111990056,6.35417832065952,6.53580337384184,7.60543937798185,7.39437994352898,7.32654542129635,6.53409592164818,6.46845554610283,6.58595610349413,7.70522710571029,7.1394937156358
"1456359_at",5.2135512562126,4.77453573017265,5.02525473306499,4.99279265810062,4.44900163289089,4.81775713684425,5.53806740035405,4.80776505079651,4.95102471739716,4.6064730117393,5.18776614812116,5.19635320680584,4.76646972054342,4.8141488561634,5.35857680481837,5.15676908808947,4.71762069415644,4.76016392949538,4.50987590209224,5.27652987366572,5.20388343194264,5.23534236672168,4.40774668018285,5.09643427007033
"1417114_at",7.1622654778339,6.97618226837856,7.13625761119552,6.07344068801849,6.04878118545187,6.76330159378033,7.29387161738351,6.31114469155549,6.13684499514211,5.91604800802533,6.95193761367329,6.94660753030079,6.17993560562765,6.11078065262705,6.90821827043673,6.77628257051563,5.69107383599662,5.97707758955407,5.97550844570726,7.00107759453552,6.87545464470147,6.4842838068795,6.03227551819929,6.11161447889918
"1418216_at",5.93850877300181,5.7330272390037,6.27136407240899,6.41581446771697,6.60849465747445,6.1758318113094,6.26199328411606,8.51318854059186,7.31194710827841,7.2539425673807,6.07088682617163,5.91755384388699,7.20627521106254,7.20832729236788,6.46799496408778,6.27769414691927,6.53186823997938,7.29854498341007,7.31874691544517,6.2390498595177,6.21230725759683,5.8366296619787,6.92081155948497,7.21979688107969
"1435280_at",7.59541838402698,7.71647952271198,8.02743700284097,7.34761471200817,8.25449536931325,7.88146503451015,7.69579926519765,8.78935193831909,8.08976465757446,8.2126583900346,7.7894885788043,7.83141907427768,8.37957696985835,7.99419668303012,8.00338230363789,8.19412806036345,8.38076770085197,8.25878853053404,8.04067788239593,7.66139489757462,7.79950291078759,7.5780359317214,8.44212358621938,7.92007045289594
"1450701_a_at",7.40589032424707,6.9017217615424,7.16487875625185,7.04472688341906,6.68533397946694,6.96576139753382,7.65156004552744,6.81095102559168,6.8382282595805,6.43799346229745,7.14685941236379,7.13494511598893,6.8151037661057,6.76421906517334,7.08462850849405,7.37804326388271,6.90612410028483,6.63341917190472,6.5381242905978,7.24356077110357,6.95521814147128,7.01341600343837,6.68047680396425,6.66044561895158
"1426187_a_at",8.35478601406991,8.33257585498756,8.39339056965848,8.07039143098334,9.10990607732344,8.37365983943777,8.55613042865571,8.45147346030875,8.8659982593372,8.52923166037254,8.4392906736704,8.43559370392716,9.06908049869623,8.87954497445874,8.45012022852958,8.41926619440763,8.53506018206579,9.04869062983484,8.30799714900406,8.4571585585245,8.50024048281728,8.47293966996729,8.85983492095272,8.9013787128053
"1419119_at",9.1483704213538,9.17058067555881,9.33300229248862,9.02284105895024,8.58166876793284,9.19923269191373,9.52057931683813,9.4131895258434,8.62918094838016,8.75658826701979,9.12560873668742,9.22783368762373,8.56705896768533,8.60743821980373,9.14012376179748,9.40145351585641,8.60017621306422,8.51689762273916,9.0609566535164,9.13982375642987,9.23857393011299,9.13370666620728,8.47552089201785,8.79813239190758
"1434794_at",8.4226748221353,8.41807110793268,8.47301092359136,7.44942921375665,7.40295644485937,8.3694450788217,8.48426908459247,7.55322921562355,7.26354312024127,7.39610213487711,8.28115486216172,8.24949246955407,7.32631744054826,7.37304843277548,8.17397056305526,8.29907665899605,7.40090051062468,7.08979393594682,7.33376485003131,8.35629931089694,8.23102049182423,8.0968676089034,7.43542316188616,7.38662796204754
"1415852_at",9.7524101887952,9.5425805901665,9.68251609399899,9.18208185703194,9.02370148344757,9.6389411689127,9.94822733607331,8.88383682407861,9.0701274110457,8.56927753881637,9.726463625962,9.80054281709942,9.02663259990928,9.10375218364061,9.71429561790924,9.70041234138162,9.17599807534265,9.17149184330572,9.0144042003518,9.83870817527517,9.60877075622841,9.61020360502186,9.2435060499777,8.91683041869419
"1450718_at",6.48916425173512,6.01162906927333,5.82983679316847,5.4617581120447,5.07854183082499,5.6020800694253,6.44418070774226,5.88376087925986,5.80919333368112,5.42009241860363,5.95910408260901,6.13168191547456,5.47307329049922,5.88813595161877,5.97291132783588,5.7561768824396,5.98734101353776,5.35466335212266,5.43261659637691,6.00068157606474,5.80302461258642,5.88410304715819,5.78865361821218,5.64082751639976
"1434881_s_at",8.09114886969211,8.1319125723526,7.89574703558658,9.04817937123978,7.96755804771619,8.11186784734197,8.42111604702006,9.14610281086236,8.73833157754131,7.93015161343256,8.4866465166854,8.60659327080005,8.51882958556882,8.79632742793451,8.35178626328003,8.30287308845605,8.28241830914621,8.18969437681494,8.66492878263629,8.55717218085414,8.26215853364481,8.07050116312614,8.33480637479556,8.65923133038979
"1424283_at",9.35515633933824,9.34132660360962,9.2281346434423,8.89924097559633,8.60512452716293,9.13289458001628,9.50573613892894,8.79281199569331,8.72343819783473,8.3861399256473,9.30334548640384,9.33579470274047,8.59530820804362,8.7321762803029,9.28224250971846,9.32557448300907,8.94119614780516,8.43733591798535,8.64714848943233,9.4829507829596,9.31842042447772,9.22562859714203,8.69700292044683,8.66541266197372
"1449057_at",9.00612095754824,8.86564998045774,9.09654587731437,9.00111418092976,9.85588721277465,9.4613369179353,8.51789124780988,8.08421081720034,9.64246847839216,9.48785589518542,9.56028867140456,8.91024293775131,9.70265069905774,9.66181597454202,9.27149313023179,9.06177825676014,9.04806393336015,9.74663743689606,9.06849777184407,9.24904640448789,9.55847169669681,9.3972608783249,9.50133985823584,9.69961000905667
"1436395_at",9.40634203365672,9.22550899667579,9.08105103192513,7.97211811982194,7.74958090771379,8.98749552082187,9.70258396695442,8.73236704107848,8.01783152240402,7.32691290224675,9.30899624373653,9.1136408240476,7.67630646709466,8.04865764291189,9.20232098558831,9.23897097031138,7.41984604566904,7.79831911663842,8.10627941271593,9.30710100213506,9.17786126568217,9.18006041832675,7.73832215588296,7.79587546658809
"1417854_at",6.95475542398176,6.90293327463368,6.91959850017824,6.63933759393663,6.31651089648678,6.74477559335968,7.09720519103619,6.07365670636323,6.45162821748059,6.29374305734666,6.83181137916128,7.13713365802526,6.63878172661356,6.34290563653116,6.90241462707134,6.91981361098031,6.55589609255237,6.51192382493887,6.57425659171415,6.87459698120012,6.71294480464691,6.73147792138308,6.41051436956606,5.98685950452598
"1423165_a_at",8.36808043840422,8.17371123236483,8.20646005214129,8.01477392354898,7.68886975859785,8.24752626154298,8.47230946165063,8.03831233246267,7.5116091489523,7.29274269996997,8.16470480978073,8.16457889344362,7.62643299034945,7.61441060334705,8.02975377309278,8.14165446116129,7.5567295961039,7.54808261204655,7.63556031503625,8.14360042804597,8.14063222673977,8.12642487633577,7.49874953559241,7.67436321315766
"1438272_at",6.25304831077136,5.84440316548679,5.79233987808748,5.14149550459571,5.47644687368725,5.60903154063051,6.16475598115235,5.78338035109266,5.35351305821565,5.29463934691971,5.55835044141154,5.22196374317636,5.48964448723385,5.3268053499076,5.93914843954279,6.2530028327754,5.25234695315424,5.70416737135853,5.62057326603196,5.55896159789469,5.67010434160138,6.01960885484056,5.05447603945673,5.72109125125555
"1451099_at",9.55800303002737,9.34606119928063,9.31954337507167,8.24453492964755,8.59672833343764,9.26873893782798,9.65325081687331,9.0910114601027,8.92749404925044,8.38415447849698,9.42809718373349,9.35016722337738,8.67118912317758,8.90003408004213,9.33554854606462,9.28776658450519,8.35918246766626,8.75233884337702,8.78724962279475,9.58434487066058,9.30120109177479,9.16895412275227,8.79925748382043,8.96669930969559
"1450391_a_at",6.14286697675411,6.44570088404405,6.1110023403073,7.10598657984759,6.59156979762695,6.59452882542217,5.9979068399755,7.02497828944313,6.9651463957963,6.36510053732331,6.02639892903492,5.93779452487827,6.80223103844289,6.71121643942109,5.60730364663665,6.11691961084201,6.73158868495343,6.6463153569683,6.5666373336647,5.9256416132192,6.76858233278489,6.8455184159114,6.89245167022068,6.99224230137468
"1434035_at",9.75585273717263,9.02307029566589,9.43424916309401,9.24018405285571,9.74192665125316,9.74821193975406,9.20426478077256,8.72608569990344,9.75499960813223,10.1648386751332,10.2606182732196,9.12459725525531,9.69494477654256,9.89750604422829,10.0898291199936,9.4360290404651,9.28823625688383,10.084272008244,9.8650492342549,9.89713554751597,9.95313965791891,9.75642981896883,9.6276120144869,9.81268138815648
"1457264_at",6.86712432154542,6.83594969301006,6.66883943480535,6.23593013520101,5.83370657147097,6.50523722417919,7.3010460158702,6.39505885946901,6.06012409823213,5.49698624602185,6.7820088810466,6.75019864275952,6.03763946773664,5.87232507142227,6.76801892700074,7.00536830119316,5.9236631169597,6.1572963994672,6.18600069268644,6.94012220690147,7.12963734417749,6.84159557438476,5.69618348346573,6.18264861592123
"1455294_at",9.76834315011149,9.46213585252977,9.90405126117657,9.82255616432605,9.36812179626301,10.019317045648,9.52023997730666,8.40490884642372,9.25680368324047,10.1969660847505,10.2065378144417,9.73164509896438,9.28480643170432,9.4806810317048,10.2197313159768,9.75721565011979,9.89604213738199,9.21048409299702,10.122057076503,10.1432162341953,10.1099526416833,9.85141311131975,9.086343192605,9.24254961567376
"1441054_at",6.26258340573291,7.2733670965829,6.8338004470371,7.55570630589232,7.06116535834732,7.54713796226344,6.13338304157031,6.61184349744199,7.46626764107404,6.18049869677403,6.02327111250566,5.67496984696569,7.06377891643275,7.14815236258343,5.31343397393182,6.03886874555895,7.178955313119,5.30171941328154,6.13768584236017,5.70195383576904,7.70461243850608,7.7467984815164,7.2817395548876,7.30507751032781
"1453196_a_at",6.56316489423672,6.72521332931844,6.44383449526005,7.83465541907903,10.3591351739453,7.12047150058597,6.60954386886717,12.2073765306136,11.0958648335118,7.51472765201666,6.69289578370319,8.02344562604888,10.2717332814317,10.0213596483594,6.84893335226306,8.21641770741344,9.10879887586854,10.6439278190888,7.63006944177341,6.46735222811797,7.35548104065866,6.86299894435814,10.5578840934077,9.59729414738744
"1436608_at",8.29765468452999,8.22298606930251,8.38533100442908,7.57015572916235,7.09916147298666,8.31453998070482,8.79437526362016,7.18812387500198,7.50379150066282,7.07957979210548,8.49942021572353,8.38978812038312,6.79718424554581,7.30309416918978,8.632192483126,8.58103522887875,7.1053417136312,7.09736096420373,7.74106529700755,8.59209882714032,8.47814742904318,8.25850716784519,7.14380614537012,6.95259571122298
"1434335_at",8.93198238653481,8.89927576079714,8.61180442915498,8.72256085399414,7.58527965703619,8.70616503588381,8.94125080135381,8.09543760998946,7.95712336836004,8.13927423482189,8.86703902449906,8.78475016385518,7.85686644173224,8.14055289867366,8.76552094827369,8.82688722321112,8.00397242703606,8.02524842834857,8.21083286464213,8.81280012685725,8.71528754139534,8.64374766561175,7.98162891031953,8.10015860099827
"1449380_at",8.10339776819795,7.86178484261644,7.96691397868017,6.96587336114312,6.84710165997879,7.80247411371892,7.70253306510841,6.69234449686285,7.02094232012654,6.57282661799937,8.02206856221764,7.50545708988777,6.50757175859968,6.03961009492325,7.82325636552344,7.93712643594312,6.69128183493233,7.13657967285415,6.986648001549,7.92833159302645,7.71591212634947,7.72057562849741,6.9094071031809,6.61972792295036
"1424434_at",6.10622561670627,6.06199245892711,5.95883762342561,6.48696926542213,5.96414438489641,6.29055894366148,6.30729334881284,5.67210998742646,5.8034726941333,5.43550965051725,6.21064818116079,6.58505025616686,5.50396717173976,5.6380221555244,6.19247412146966,6.18989402620371,6.15841534129076,5.90377322058819,5.869115412626,6.2579418603053,6.32484811725867,6.23787519114758,5.73208474868866,5.90673664266001
"1435547_at",7.74732030991278,7.53868531466868,7.50903838140075,7.01199432994392,7.03406265994548,7.47397415599678,7.95053003931118,6.9562342015743,7.21991076792904,7.02233367804764,7.68531946523024,7.81805303158817,6.8874700053363,7.2153250929748,7.70184969569336,7.70561773220998,7.22518125352659,7.15209381885543,7.0032845652668,7.97772550993014,7.70962774165464,7.67490604622514,7.21945221032365,6.93510872890505
"1434510_at",4.36355372223087,4.37608618034675,4.53477562763738,5.1997173195817,5.50467276942947,4.74879039988708,4.64002625868658,5.96073044009779,6.27763695698582,5.18622681323307,4.48905980842484,5.65470653282902,5.61641894487216,5.48552738751366,4.56821300317884,4.65510971927789,5.51917621033965,5.815916288426,5.18174392171111,4.62814031914058,4.69245075524359,4.54492499985667,6.37404818764391,5.41555446309294
"1438649_x_at",10.3391480524388,10.3638799080589,10.3144779712121,10.0074125351279,9.57787724839395,10.2867284280875,10.4970918743278,9.3356354815301,9.88267803967768,9.7082930903642,10.2148098585196,10.512277278348,9.70010503582769,9.61172818354954,10.0617017855556,10.2212243954265,10.0099960360052,10.0159661231584,9.67431874533695,10.2347999948257,10.3303239345558,10.2355505701511,10.1237410907066,9.71351000328878
"1448923_at",6.32695519482061,6.51286920839441,6.58916576981589,6.31749066324183,7.15756270453381,6.75278553303563,6.78416027504577,7.81228301180687,7.23973189183827,7.08270377336133,6.68436611038514,6.98861549618685,7.63982928303742,7.33014218526783,6.49998257542408,6.67289504601795,6.94479476544766,7.41557198459969,6.99033611219596,6.79496751347356,6.6172533153552,6.73146359701799,6.96389579533984,7.57733444087273
"1455979_at",8.25431462070186,8.30806446725385,8.0725690795556,7.5785871858401,7.5694040459731,7.90206314564186,8.48953538773855,7.69889707641734,7.44221050406777,7.29336004088262,8.37891726467981,8.22783449403811,7.46918036186056,7.62852135635259,8.24826364937528,8.17378723107077,7.30920782735217,7.48035268394621,7.49442231277469,8.32698272136945,8.17637811147615,8.00876517913104,7.55960018757665,7.51676840876942
"1423186_at",4.75867715602795,4.80519303057902,4.77925659488677,5.73104132952212,5.38951328492828,4.82729678973383,4.88634387622594,6.2214887021449,5.38074717763863,5.10907465214814,4.92636846355202,5.16196882880109,5.60215848309713,5.28778422577957,4.76841570398458,4.98845713611651,5.17386371086406,5.40246398702863,5.26185038261753,4.95133017728524,4.64589114051418,4.81474527930957,5.3775721954304,5.88556557216619
"1440226_at",7.22208715854221,7.00822099994438,7.2325860780146,6.13451001871727,6.23223257605817,6.9162103660334,7.53968355193942,6.69941685561038,6.49386183361428,6.03135520885983,7.42598665682528,7.0639314315258,6.52508003558335,6.68555263302396,7.20915319786833,7.20810071160804,6.14572066506162,6.08486179074343,6.40831604526699,7.51692915902664,7.00778839107482,7.22698781039614,6.51398681742704,6.61828669953843
"1437127_at",7.32402944412172,7.26772802018854,7.20876327539412,6.96441146186412,6.68321646262828,7.34855080028161,7.57363985612932,6.69853110963407,6.62629464188856,6.83460369069556,7.28385490174788,7.04979109123851,6.52608702440615,6.44088598328674,7.4422020743893,7.34625191736272,6.58008077780608,6.70919670170109,7.2303007410957,7.1334672787481,7.19795346168356,7.31383489362103,6.57416983985064,6.53104030620679
"1437873_at",5.06152990998979,4.55991053972683,4.70929086672349,4.39762087521767,3.75135074631965,4.52379524948178,5.11055740699982,4.44767778924145,4.05347923036714,3.89250228886304,4.70932699661376,4.70205293975745,4.04325952557521,4.31208526464178,4.47054458671017,4.66898196471416,4.19509046199896,3.97323360803397,4.2828486388842,4.62633758805944,4.59864509186329,4.47612457178424,4.0850783682234,3.74800629336362
"1442648_at",6.70253247215888,6.26979747794818,6.36377234643765,5.96566314263313,6.06761568281498,6.2431377794639,6.26600389235974,5.96909203116294,5.73230366563367,5.73183030724087,6.21912238791946,5.67341300017541,5.8362655373,5.99608244469831,6.04072168005206,6.03828214677124,5.59582180594069,5.56817831682553,6.22747935840949,5.98984625796744,6.00795379164945,6.19451944393406,5.62651901606305,5.70886980398796
"1439271_x_at",8.61742156422431,8.52706302502681,8.55365466324461,8.74745720358707,7.72315534350157,8.12000972321609,8.7941442584654,8.0641920012081,7.89985515648387,7.40927858611441,8.64416616599572,8.56308095843855,7.72332009397311,7.87965833876541,8.34550453995757,8.34838161848673,7.96401510699588,7.81916554901768,7.8157484005149,8.68098282498265,8.41383869444377,8.49425206071101,7.7920959211164,7.62520487087482
"1442739_at",3.68701344408816,3.54099830024867,3.45459113406664,3.67284151409184,3.03014959136146,3.68528297014545,3.78335629592786,3.98350065136482,3.41532189785469,3.38483085443207,3.5985363196232,3.47040642411165,2.66638944207467,3.43867325494247,3.65342265452967,3.55559823912543,3.18951920110344,2.99381758022495,3.56039277563994,3.97043267983037,3.61130542593589,3.79836419428292,2.95065929801368,3.03294140592205
"1426603_at",8.12486752072758,8.57614596042796,8.53726481949249,8.55683430118374,8.87214534133017,9.1055484559534,8.38905217820047,8.65980555607054,8.67984918206256,9.32508570100295,8.90777425069869,8.90047292447537,9.01706162682335,9.10011742086321,9.07640735376687,8.82727534450915,8.96919183635584,8.70431256886268,8.95545156990219,8.79813947226454,9.1558119530658,9.23400289379165,8.56464180738246,8.99646386128819
"1416015_s_at",7.16662613149574,7.1852229659407,7.18926172976659,7.5638201365981,6.39585986361893,6.71875454951439,7.32535970417669,6.18331575573056,6.56284196973102,6.06764657966318,6.92584431682087,6.82684739162498,6.04780088618022,6.44969500239361,7.02739972991022,6.82808887774108,6.72263684880016,6.99883228460119,6.25844177058624,7.37793151416178,7.28597033525408,7.05429060713803,6.84553340666059,6.17466957300071
"1420620_a_at",7.12937026468921,7.2287464078295,7.25650441480793,7.17591595865435,7.55517871291378,7.14990453766296,6.79971781797066,8.22731713725739,7.83965140923546,7.53017946647333,7.1868752116963,7.40985609481642,7.77040917202797,7.56679294236676,7.34220521362314,6.92843043291244,7.62898831316067,7.37701003922221,7.01259096895904,6.6479965779156,6.87311452302634,6.26184755724514,7.60904937729554,7.49100178922081
"1428535_at",5.44015373908316,5.55938455888709,5.62459390703597,5.34809832786343,6.77996051548308,5.52187364009596,4.68602651824772,6.12144948163457,6.56077406686726,7.01236699599244,5.66145893596528,6.02264646637145,6.46263884834173,6.29704901093132,5.83362053820237,5.89669331284685,8.14076589917875,6.65617869443878,6.65864790534998,5.15394724857134,5.43484498589577,5.37159428610961,6.61155957759734,6.32395695810649
"1424672_at",7.16023662590517,7.043794696592,7.13727714833973,5.70316805828407,5.88334559675489,6.60323127263267,7.2608633139396,5.95090940404828,5.73929194877638,5.66060962758766,7.04152231510325,7.07534911083128,5.93034595668791,5.9005983961108,6.97587935787257,6.99147406684968,5.39334082425232,6.20823508951049,5.69845141206453,7.44286219811486,7.10898895679734,6.9287609365582,6.1833949212464,6.00079360174109
"1439831_at",4.89802673845028,4.85937897277151,5.02246524696747,5.76285336085337,6.29340073542516,4.74658947175453,5.18797783699064,6.29340073542516,6.64661386444054,5.8366243940245,4.37097968026362,6.98676382073818,6.35246941511173,6.0023613845414,4.74144366139911,4.85826101917551,6.20976651576398,7.71974217597023,5.10234330402373,4.60359023779998,4.67211779910471,4.50016392062655,7.60365160859224,5.30309502002184
